xh,C#程序设计,C＋＋程序设计,JAVA语言程序设计,Java程序设计,Python数据处理,“数据结构与程序设计”专题实验,云计算原理与应用,人工智能,人工智能导论,优化方法基础,可视化程序设计,大学计算机,大学计算机I,大学计算机III,大学计算机IV,大学计算机基础I,大学计算机基础II,大学计算机基础III,大学计算机基础（民族预科）,大数据技术与应用,嵌入式智能系统,嵌入式系统,并行优化及程序设计,形式语言与编译,微机原理与接口技术,操作系统,操作系统原理,操作系统原理I,操作系统设计专题实验,数字图像处理与压缩编码技术,数字逻辑电路,数据仓库与数据挖掘,数据库基础及应用,数据库系统,数据结构,数据结构与程序设计专题实验,数据结构与算法A,数据结构与算法A（拔尖班）,数据结构与算法I,数据结构与算法II,数理逻辑,汇编语言,物联网信息安全,物联网应用概论,电子系统设计专题实验1,电子系统设计专题实验2,离散数学A,程序设计与问题求解,程序设计基础,算法分析与设计,算法设计与分析,算法设计与问题求解,组合数学,编译器设计专题实验,网络与信息安全,网络空间安全导论,计算之美,计算机体系结构,计算机图形学,计算机科学技术导论,计算机科学技术导论（少）,计算机程序设计,计算机系统导论,计算机系统综合设计实验,计算机组成,计算机组成与结构专题实验,计算机组成原理,计算机网络,计算机网络专题实验,计算机网络原理,计算机视觉与模式识别,认知计算与机器学习,软件定义网络,软件工程,面向对象与数据分析（C#）,面向对象程序设计,高性能计算导论,高级程序设计
e0178ce08dae5c1d57864777a2294b09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,93.0,0.0,0.0,0.0,95.0,98.0,0.0,0.0,0.0,0.0,95.0,0.0,92.0,0.0,0.0,92.0,0.0,98.0,96.0,0.0,0.0,98.0,0.0,94.0,0.0,99.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,98.0,93.0,100.0,0.0,0.0,98.0,92.0,0.0,0.0,99.0,94.0,0.0,97.0,0.0,0.0
e0282ed8505a31d43d491e5c51304c66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,60.0,0.0,0.0,0.0,65.0,92.0,0.0,0.0,0.0,0.0,67.0,0.0,87.0,0.0,0.0,60.0,0.0,74.0,76.0,0.0,0.0,0.0,0.0,65.0,0.0,80.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,77.0,89.0,0.0,0.0,0.0,88.0,60.0,70.0,0.0,0.0,76.0,68.0,0.0,0.0,84.0,69.0,0.0,79.0,0.0,0.0
e09b69f064ca1e00201cf4e64f5c978e,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e0c9e2603a211284e59dc933b9a28367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e0cfc620455396935950feed881fa71d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,86.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0
e0d2296cdbda58866e7835390fe41c76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e0e402767041758d0599cf5eb2b42373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e1c3aee2744811dd9b2b786ac5dfb28c,0.0,0.0,0.0,0.0,0.0,79.0,0.0,77.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,76.0,84.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,64.0,0.0,0.0,0.0,82.0,78.0,0.0,0.0,0.0,0.0,60.0,0.0,75.0,78.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,83.0,64.0,75.0,0.0,0.0,90.0,110.0,80.0,0.0,77.0,72.0,0.0,83.0,0.0,0.0
e1d438e8fbdc0f4322826f1acc19ec28,0.0,0.0,0.0,0.0,0.0,92.0,0.0,86.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,74.0,0.0,0.0,0.0,90.0,96.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,87.0,0.0,0.0,0.0,92.0,85.0,0.0,0.0,0.0,0.0,77.0,0.0,90.0,86.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,82.0,0.0,82.0,0.0,0.0,0.0,83.0,84.0,89.0,0.0,0.0,92.0,69.0,86.0,0.0,0.0,63.0,0.0,94.0,0.0,0.0
e240ff3646ca6b38440114a5b10561b4,0.0,0.0,71.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,75.0,106.0,0.0,0.0,0.0,0.0,75.0,0.0,118.0,0.0,49.0,178.0,0.0,70.0,0.0,0.0,87.0,30.0,0.0,64.0,0.0,0.0,79.0,0.0,0.0,0.0,80.0,87.0,0.0,0.0,0.0,0.0,62.0,0.0,74.0,0.0,91.0,128.0,60.0,0.0,0.0,70.0,60.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0
e25383e3c6807c1acb059d1683b64f46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,76.0,92.0,0.0,0.0,0.0,0.0,84.0,0.0,91.0,0.0,0.0,87.0,0.0,93.0,83.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e2541a99f6a5b27bbc275abb395e88d6,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,82.0,92.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,88.0,0.0,0.0,0.0,86.0,77.0,0.0,0.0,0.0,0.0,86.0,0.0,92.0,83.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,86.0,83.0,86.0,0.0,0.0,0.0,92.0,79.0,83.0,0.0,0.0,91.0,78.0,83.0,0.0,87.0,82.0,0.0,87.0,0.0,0.0
e27fb1baa0a0f1aa5551e04d0b172097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,92.0,0.0,0.0,0.0,0.0,79.0,0.0,83.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,93.0,67.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,83.0,93.0,0.0,0.0,0.0,0.0,81.0,84.0,0.0,0.0,87.0,71.0,77.0,73.0,0.0,0.0,0.0,80.0,0.0,0.0
e28a0d077f4b9409c83cd8b8c299d633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,84.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,90.0,0.0,0.0,0.0,89.0,92.0,0.0,0.0,0.0,0.0,94.0,0.0,83.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,94.0,82.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,95.0,91.0,0.0,0.0,0.0,0.0,84.0,93.0,0.0,0.0,87.0,85.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0
e2c2fb0bc505cd359ca62c9e94e69bcc,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,87.0,94.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,93.0,0.0,0.0,0.0,85.0,90.0,0.0,0.0,0.0,0.0,94.0,0.0,85.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,86.0,82.0,0.0,0.0,0.0,83.0,84.0,85.0,0.0,0.0,89.0,95.0,92.0,0.0,89.0,96.0,0.0,93.0,0.0,0.0
e3609d6c9e3d1b094b5c401bc71026bc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,93.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,94.0,0.0,67.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0
e36aa1c2888b62752e3526c706bb51b4,0.0,0.0,83.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,90.0,0.0,0.0,0.0,81.0,98.0,0.0,0.0,0.0,0.0,89.0,0.0,92.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,91.0,0.0,100.0,82.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,84.0,91.0,0.0,0.0,87.0,84.0,0.0,0.0,82.0,0.0,0.0,91.0,0.0,0.0
e37f9f84224173961aeed9db2fced6b1,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,66.0,0.0,0.0,0.0,66.0,98.0,0.0,0.0,0.0,0.0,77.0,0.0,87.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,95.0,124.0,0.0,0.0,76.0,84.0,0.0,0.0,0.0,0.0,62.0,87.0,0.0,0.0,0.0,0.0,75.0,67.0,0.0,0.0,92.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e39b7fef56e7191956013cfba3f80c0f,0.0,0.0,119.0,0.0,0.0,0.0,0.0,71.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,122.0,0.0,0.0,0.0,65.0,62.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,70.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,71.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,69.0,84.0,0.0,71.0,0.0,87.0,114.0,75.0,0.0,0.0,73.0,61.0,0.0,0.0,60.0,106.0,0.0,0.0,0.0,0.0
e3ca97040f62e04d785a8f05f3203040,0.0,0.0,0.0,0.0,0.0,83.0,0.0,51.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,78.0,92.0,0.0,0.0,88.0,0.0,76.0,0.0,0.0,0.0,0.0,78.0,0.0,66.0,85.0,0.0,0.0,0.0,0.0,77.0,0.0,73.0,72.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,74.0,82.0,0.0,0.0,0.0,83.0,87.0,79.0,0.0,0.0,87.0,71.0,0.0,0.0,62.0,65.0,0.0,67.0,0.0,0.0
e3d1a14e8197531cf356391b614a858d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e3e97296fde881031851b7d050b1866f,0.0,0.0,0.0,0.0,0.0,83.0,0.0,90.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,88.0,98.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,88.0,0.0,99.0,98.0,0.0,0.0,0.0,0.0,93.0,0.0,96.0,91.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,98.0,94.0,98.0,0.0,0.0,98.0,85.0,92.0,0.0,83.0,89.0,0.0,95.0,0.0,0.0
e3ffc9a61c1754b549633d276ab9ea01,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,87.0,98.0,0.0,0.0,0.0,0.0,86.0,0.0,87.0,0.0,0.0,90.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,94.0,0.0,93.0,84.0,0.0,0.0,92.0,82.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,78.0,93.0,0.0,0.0,87.0,87.0,80.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0
e4449abd3257c613ea92dbb8a35a00f6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,99.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e50de7d9aa758d070a455d463b42848e,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,87.0,94.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,86.0,0.0,0.0,0.0,82.0,80.0,0.0,0.0,0.0,0.0,78.0,0.0,87.0,76.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,86.0,81.0,0.0,0.0,0.0,92.0,78.0,85.0,0.0,0.0,92.0,79.0,91.0,0.0,86.0,93.0,0.0,76.0,0.0,0.0
e534e7bba8864c2fdaf35b115627ea9c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e535b02aa9f6b1382356d285a91006e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,74.0,0.0,0.0,0.0,83.0,87.0,0.0,0.0,0.0,0.0,73.0,0.0,83.0,0.0,0.0,90.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,84.0,0.0,83.0,80.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,78.0,90.0,0.0,0.0,0.0,85.0,65.0,78.0,0.0,0.0,87.0,61.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0
e58acd7f65c1fe49e84c6751cfdb0959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,91.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,94.0,98.0,0.0,0.0,0.0,0.0,84.0,0.0,87.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,94.0,81.0,0.0,0.0,0.0,91.0,95.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,76.0,89.0,98.0,0.0,0.0,98.0,95.0,91.0,0.0,97.0,0.0,0.0,94.0,0.0,0.0
e59c705b33a4f9c18c92e9cfe7aea5bd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,90.0,98.0,0.0,0.0,0.0,0.0,88.0,0.0,79.0,0.0,0.0,84.0,0.0,86.0,85.0,0.0,0.0,0.0,0.0,92.0,0.0,87.0,80.0,0.0,0.0,87.0,88.0,0.0,0.0,0.0,0.0,90.0,84.0,0.0,0.0,0.0,88.0,70.0,87.0,0.0,0.0,76.0,85.0,75.0,0.0,91.0,72.0,0.0,0.0,0.0,0.0
e5cd6780185be2658e79e357dbd2316e,0.0,0.0,0.0,0.0,0.0,98.0,0.0,91.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,83.0,94.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,92.0,0.0,93.0,88.0,0.0,0.0,83.0,80.0,0.0,0.0,0.0,0.0,83.0,86.0,0.0,0.0,0.0,92.0,82.0,85.0,0.0,0.0,94.0,81.0,87.0,0.0,85.0,89.0,0.0,91.0,0.0,0.0
e5e4e7534df5dc2139607cbf02250d3f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e66c532ba2d7453a2daab5c9762e4c9c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,111.0,63.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,82.0,87.0,80.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,43.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,70.0,95.0,69.0,0.0,0.0,84.0,110.0,0.0,0.0,9.0,105.0,0.0,0.0,0.0,0.0
e70844f8a79451423afa24178145c58c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,74.0,0.0,0.0,0.0,83.0,83.0,0.0,0.0,0.0,0.0,65.0,0.0,73.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,62.0,66.0,80.0,0.0,0.0,75.0,73.0,0.0,0.0,74.0,77.0,0.0,0.0,0.0,0.0
e7344ea4bf555ef0ee1caae8ae7b01f4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,83.0,98.0,0.0,0.0,0.0,0.0,83.0,0.0,83.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,73.0,76.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,90.0,92.0,0.0,0.0,0.0,66.0,73.0,81.0,0.0,0.0,87.0,86.0,0.0,0.0,88.0,0.0,0.0,89.0,0.0,0.0
e7966cc0f5a0797e5ea2171eec5db874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e7db455e3a3a22e492da35f499eaa2f4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,72.0,92.0,0.0,0.0,0.0,0.0,79.0,0.0,85.0,0.0,0.0,81.0,0.0,88.0,81.0,0.0,0.0,0.0,0.0,80.0,0.0,90.0,87.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,87.0,79.0,100.0,0.0,0.0,92.0,74.0,62.0,0.0,80.0,67.0,0.0,90.0,0.0,0.0
e862aee8737eddfd2347351ef1067cf1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,80.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,85.0,0.0,100.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e877a16e118a50fe296324435276694d,0.0,0.0,0.0,0.0,0.0,92.0,0.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,62.0,0.0,0.0,0.0,161.0,83.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,60.0,0.0,83.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,66.0,65.0,65.0,0.0,0.0,0.0,92.0,104.0,65.0,0.0,0.0,83.0,67.0,0.0,0.0,73.0,146.0,0.0,87.0,0.0,0.0
e8bded2edc5dcb738f1435602af69a8d,0.0,0.0,63.0,0.0,0.0,83.0,0.0,80.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,80.0,86.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,78.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,68.0,77.0,82.0,0.0,0.0,0.0,70.0,63.0,65.0,0.0,0.0,85.0,70.0,82.0,0.0,87.0,71.0,0.0,80.0,0.0,0.0
