xh,24式太极拳,专业实习II,专业实习Ⅰ,中国近现代史纲要,习近平新时代中国特色社会主义思想概论,人工智能,优化方法基础,体育-1,体育-2,体育-3,体育-4,军训,国防教育,大学化学,大学化学实验,大学物理II-1,大学物理II-2,大学物理实验I-1,大学物理实验I-2,大学英语I,大学英语III1,大学英语III2,大学计算机III,工程与社会,工程制图,形势与政策,形式语言与编译,思想道德修养与法律基础,操作系统原理I,操作系统设计专题实验,数字逻辑电路,数学建模II,数据库系统,数据结构与程序设计专题实验,数据结构与算法I,数理逻辑,概率统计与随机过程,模拟电子技术,模拟电子技术基础,毕业设计（论文）,毛泽东思想和中国特色社会主义理论体系概论,汇编语言,测控实习,生命科学基础I,电子技术实验1,电子技术实验2,电工实习,电路,离散数学A,程序设计基础,算法分析与设计,线性代数与解析几何,编译器设计专题实验,表达与交流,计算机图形学,计算机科学技术导论,计算机系统综合设计实验,计算机组成,计算机组成与结构专题实验,计算机网络专题实验,计算机网络原理,课外实践8学分,软件定义网络,软件工程,金工实习,面向对象程序设计,项目设计,马克思主义基本原理,高等数学I-1,高等数学I-2
94c1e017f860f5f2138f06a97da87359,0,0,87,90.0,92,91,0,78,83,75,82,87,94,91,97,0.0,0,92,98,80,0,0,0,91,0,0,82,79,86,98,86,86.0,87,98,90,0.0,92,86,0,0,88,0,98,0,87,92,87,86,93.0,100,89,94,81,0,0,94.0,0,82,87,87,80,0,87,0,92,97,0,90,87,92
94c4dd6f9197097402ea271ac9c892be,0,0,0,82.0,85,0,0,88,91,96,97,90,86,81,93,91.0,78,92,87,71,0,0,87,93,85,0,0,0,0,0,78,90.0,0,92,89,0.0,88,88,0,0,85,0,83,0,87,87,87,65,87.0,89,81,90,0,0,0,91.0,0,0,0,0,0,0,0,0,87,85,0,82,82,82
94c9906390f5bb41c6feecf0c10e0f74,0,0,0,82.0,0,0,0,0,0,83,85,95,90,94,98,93.0,0,87,0,82,0,0,87,0,94,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,92,0,95,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,77,75
94fcb85d77264c20e14d21b86d379ec8,76,92,92,90.0,0,79,66,0,0,0,0,89,93,0,0,88.0,65,87,92,0,74,84,0,82,77,60,71,78,79,92,70,0.0,69,92,88,82.0,60,0,60,83,81,80,98,83,92,87,92,90,79.0,82,77,80,83,75,76,89.0,90,86,92,76,77,60,88,74,92,90,83,81,68,75
9509e28d135b773a91c5a71a75d25477,0,0,0,81.0,83,0,0,83,74,72,79,88,82,74,92,87.0,79,83,79,0,0,0,88,0,80,0,0,0,0,0,68,90.0,0,87,79,0.0,82,84,0,0,81,0,73,0,76,73,79,75,76.0,99,89,86,0,0,0,0.0,0,0,0,0,0,0,0,0,92,72,0,82,82,71
953d05734f7b8ad7d6ee6b5c04aee16e,0,0,79,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0.0,0,0,95,0.0,0,0,82,0,0,79,92,0,0,0,0,83,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,79,0,0
954118b04d2c78b6d5e77fe07a5f442b,60,87,92,80.0,0,82,68,0,0,0,0,70,91,0,0,81.0,86,76,92,0,75,78,0,84,84,60,72,70,87,98,76,0.0,68,87,78,0.0,84,0,75,79,76,87,92,76,79,87,83,79,84.0,90,71,83,92,87,80,85.0,90,76,70,79,72,60,91,74,87,94,87,74,82,87
95732040348315ac5727cbe568f3d61e,70,98,79,77.0,0,75,62,0,0,0,0,98,87,0,0,87.0,87,87,79,0,75,78,0,92,90,60,80,74,85,98,74,0.0,86,92,88,0.0,82,0,86,79,80,92,98,80,87,83,92,79,95.0,98,83,80,86,73,82,90.0,88,83,92,79,88,60,89,80,87,99,79,81,79,83
95825289baa59814273e0362f38c8022,68,98,87,86.0,0,84,0,0,0,0,0,85,91,0,0,78.0,73,84,88,0,83,80,0,95,82,0,86,83,87,98,80,89.0,89,0,89,95.0,82,0,80,0,88,85,98,88,87,92,98,75,80.0,98,95,84,89,78,0,83.0,98,92,98,92,85,60,94,87,87,95,79,84,84,75
95abd96c61672efcd4b9681f08e4fc3e,0,0,0,80.0,0,0,0,4,59,0,0,86,83,92,95,86.0,0,92,0,81,0,0,83,0,93,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,100,0,99,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,90,83
96521a6ae101db20adffeee9b1aa14e2,65,98,92,84.0,0,78,85,0,0,0,0,97,84,0,0,90.0,87,86,92,0,80,87,0,97,0,60,75,83,85,98,80,0.0,83,98,84,85.0,75,0,60,92,93,89,98,84,87,92,92,71,83.0,96,75,0,86,81,0,86.0,90,81,98,87,75,60,92,81,92,0,92,84,81,80
965ebbc4a055088188f8247b126176e7,78,87,83,83.0,87,0,0,80,80,88,77,92,84,88,93,88.0,76,87,87,75,0,0,80,83,82,60,71,80,80,87,86,89.0,78,83,87,0.0,81,94,0,83,85,0,83,0,92,81,92,89,82.0,80,73,71,72,87,81,86.0,76,69,83,79,86,60,86,0,92,86,83,0,72,76
9682df6943ffb6af2afc03b8fe260e38,0,0,83,83.0,72,0,72,82,76,67,60,88,88,0,0,90.0,91,93,87,79,0,0,94,75,88,0,78,89,76,87,85,0.0,84,87,81,0.0,71,89,0,0,84,0,76,92,87,62,87,88,89.0,100,68,90,78,0,0,93.0,72,69,80,87,71,0,81,0,92,84,0,73,87,85
96aacd87fa7e675a8287fe0bac6e913c,0,0,87,88.0,87,89,0,86,87,80,79,88,97,90,96,79.0,91,98,98,78,0,0,83,90,73,0,90,95,87,98,78,84.0,79,83,87,0.0,83,95,0,0,83,0,98,0,87,79,87,93,96.0,90,85,86,82,0,0,96.0,0,87,80,92,71,0,0,0,92,92,0,83,83,78
96c1ecadaf70e5e2352beafcd92a3dc2,0,76,77,86.0,80,79,0,95,85,86,81,99,91,94,81,92.0,86,92,87,79,0,0,87,90,80,0,86,90,81,83,68,89.0,84,79,77,0.0,68,77,0,0,83,0,92,0,83,87,92,81,82.0,82,79,91,87,0,86,92.0,0,78,67,87,66,0,0,0,87,82,0,80,83,76
96dba2256f0135efe57b895637c94da0,0,0,0,76.0,0,0,0,83,78,0,0,86,83,90,88,79.0,0,98,0,72,0,0,80,0,92,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,92,0,90,0,0,0,92.0,0,0,0,0,0,0,0,0,0,0,0,0,86,75
96e801e018a3d77bd781b52eba54e5d0,75,92,92,87.0,0,89,69,0,0,0,0,74,93,0,0,79.0,87,87,92,0,76,77,0,88,82,60,60,71,81,92,76,0.0,74,83,82,82.0,74,0,71,92,80,75,83,85,87,83,92,80,60.0,85,67,78,84,80,83,86.0,88,86,79,79,76,60,0,68,92,89,83,85,70,69
973234d185f53ba3be023e056cfa8304,0,0,0,78.0,0,0,0,0,0,75,84,96,84,88,96,91.0,0,92,0,70,0,0,79,0,92,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,85,0,83,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,87,74
973bbe24e54fc75a5711b6018be55f76,65,92,90,86.0,0,94,93,0,0,0,0,83,85,0,0,82.0,87,86,86,0,74,81,0,0,90,60,88,93,88,88,85,0.0,86,0,0,0.0,89,0,83,0,0,91,92,83,80,87,92,82,91.0,89,88,90,80,92,86,86.0,92,69,83,88,87,60,91,87,87,79,87,79,85,88
973e3e9a640d39595525a76f3fa7c919,70,92,79,86.0,0,87,70,0,80,0,0,89,96,0,0,84.0,72,86,92,0,0,0,0,91,77,60,83,77,91,92,79,0.0,75,76,79,85.0,70,0,69,83,85,88,98,91,87,83,87,67,73.0,85,71,90,89,91,85,85.0,83,90,79,76,83,60,91,74,92,84,79,83,83,76
97489e1a4206d56b98554e706fa2aa8a,72,83,90,80.0,0,0,0,0,0,0,0,85,86,0,0,84.0,82,84,86,0,0,0,0,0,76,60,78,91,88,93,70,80.0,72,0,0,83.0,82,0,90,0,0,76,76,87,80,73,87,80,85.0,82,85,88,80,70,83,78.0,83,72,78,90,85,60,84,78,87,86,79,86,74,80
9761b043074d89f18eb0ed65eaa85e1f,0,0,0,77.0,79,0,0,77,83,82,81,85,84,72,94,94.0,91,92,92,83,0,0,87,0,86,0,0,0,0,0,88,94.0,0,90,94,0.0,92,86,0,0,80,0,98,0,83,83,83,88,87.0,100,88,93,0,0,0,0.0,0,0,0,0,0,0,0,0,87,94,0,81,87,83
9765bdcda161a37730e27e581a8c334b,0,0,0,84.0,87,0,0,71,81,78,74,85,84,0,0,74.0,89,87,98,78,0,0,0,0,78,0,0,87,0,0,71,0.0,0,85,92,0.0,75,65,0,0,89,0,92,0,87,62,79,80,85.0,85,83,80,0,0,0,0.0,0,0,0,0,0,0,0,0,92,0,0,80,80,75
976f0fd06ea4d068a655c209a227e8d8,65,92,87,90.0,0,88,96,0,0,0,0,98,97,0,0,92.0,83,88,90,0,88,86,0,97,87,0,86,86,89,98,85,0.0,84,0,90,98.0,98,0,72,0,93,94,98,77,92,92,92,91,92.0,91,86,86,86,98,96,87.0,98,87,98,92,85,60,88,87,92,95,87,87,90,86
9796aacf2e6bb1b8c4ba96e0ebf08540,70,83,83,76.0,0,82,0,0,0,0,0,96,61,0,0,66.0,91,75,85,0,69,70,0,91,78,0,71,69,62,83,68,84.0,63,0,71,80.0,64,0,63,0,83,73,73,69,76,79,83,61,63.0,81,0,63,75,79,0,76.0,83,62,83,83,60,60,67,60,83,60,79,87,62,73
97a3ded9bc6738c2e9f30e57d13c4388,0,88,86,85.0,86,0,0,0,0,91,90,89,94,89,90,92.0,90,87,92,0,0,0,0,94,84,0,75,79,88,92,83,88.0,88,83,90,0.0,85,89,0,0,89,0,92,0,87,92,87,93,96.0,99,77,96,91,0,94,95.0,0,77,70,87,78,0,0,0,92,93,0,0,0,0
97b20d11e9e89e3e6e9b2df4ab7988c9,76,92,87,77.0,0,80,0,0,82,84,0,86,78,0,0,90.0,69,83,79,0,68,71,0,84,86,60,65,75,85,79,69,96.0,77,81,71,89.0,61,0,76,83,73,88,73,0,83,87,87,69,65.0,93,0,93,76,84,88,0.0,87,81,95,92,86,60,85,81,87,77,79,76,89,81
982ab121afdbc4b97c62c2f3c9678301,82,98,96,88.0,89,83,0,79,76,85,83,87,91,80,93,89.0,87,98,87,86,0,0,0,84,0,60,76,80,96,98,78,87.0,86,87,91,0.0,79,94,0,83,89,88,83,0,92,87,87,95,74.0,96,78,77,86,87,92,87.0,76,89,92,92,84,60,91,0,92,89,87,0,82,85
98495be48a2a399d4872235665dfbe1d,0,92,98,76.0,0,83,72,0,0,95,93,86,92,0,0,89.0,77,87,87,0,86,90,0,89,71,60,90,88,77,83,71,97.0,76,83,76,0.0,73,0,85,87,89,74,98,81,87,98,83,75,79.0,73,0,81,77,98,87,0.0,87,79,95,87,74,60,91,73,87,88,87,87,73,83
98b419709afe2d31e9150c8b8c563193,0,79,92,85.0,0,92,77,0,0,93,87,84,83,0,0,85.0,79,0,87,0,80,0,0,84,84,60,80,90,91,83,83,0.0,88,98,91,95.0,62,0,82,92,90,76,79,0,98,87,87,87,90.0,94,76,78,76,98,98,0.0,87,78,95,76,85,60,86,80,87,89,92,95,67,77
98d2b988ff8ae19f40954434c738f4df,85,92,97,81.0,0,0,0,0,0,74,81,89,93,0,0,90.0,90,83,87,0,79,83,0,92,88,60,73,85,91,92,78,98.0,89,92,89,92.0,75,0,77,83,87,85,98,0,92,87,92,90,91.0,92,90,90,79,79,92,83.0,87,88,100,87,92,60,78,85,92,90,83,83,81,79
990c9cf2a2b52fec540123bd03a6b2fe,70,98,83,84.0,0,86,93,0,0,0,0,86,88,0,0,86.0,88,90,89,0,81,86,0,95,83,0,85,81,77,98,82,0.0,83,0,97,85.0,92,0,91,0,95,90,87,91,92,92,87,99,76.0,92,87,97,84,79,92,84.0,92,78,98,98,82,60,77,87,92,96,92,83,86,93
99511e55e184b428537d7b77b1faf37d,0,0,0,82.0,88,0,0,73,73,80,79,88,83,86,95,95.0,95,87,92,0,0,0,85,0,87,0,0,0,0,0,77,87.0,0,83,84,0.0,84,92,0,0,81,0,87,0,87,87,87,71,82.0,98,91,92,0,0,0,93.0,0,0,0,0,0,0,0,0,87,87,0,83,84,81
99b4ac43b6aab18e2d134c2a1db4ffe5,65,80,98,89.0,0,70,89,0,0,79,81,94,78,0,0,96.0,93,87,87,0,83,82,0,87,74,60,77,78,86,98,93,98.0,85,95,85,0.0,88,0,95,87,80,88,87,79,87,92,92,92,90.0,86,83,88,71,79,0,0.0,87,79,100,87,77,60,86,82,92,93,83,85,90,93
99bf25dcde89e45905edcdb32d6f1270,0,0,0,83.0,0,0,0,85,77,0,0,80,80,0,0,94.0,0,87,0,78,0,0,82,0,86,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,74,0,0,0,0,0.0,97,0,81,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,87,79
99ff593d9566ce5ff2f80940393622d4,60,92,83,75.0,0,84,93,0,0,0,0,87,80,0,0,71.0,85,82,91,0,76,77,0,92,70,0,74,80,83,98,79,0.0,79,0,90,0.0,86,0,79,0,88,85,92,91,92,83,92,87,75.0,80,92,72,79,80,0,84.0,98,81,83,92,87,60,91,87,87,79,92,89,70,76
9a1d0205729d8dfdafdeef1f8accb547,0,0,0,92.0,87,0,0,85,93,87,90,94,86,89,95,0.0,0,98,92,85,0,0,96,0,76,0,0,0,0,0,0,0.0,0,98,96,0.0,0,100,0,0,92,93,98,0,92,83,87,90,98.0,100,96,95,0,0,0,93.0,0,0,0,0,0,0,0,0,92,95,0,92,90,88
9a340f70534f3eb1a853db9e1c07c292,0,0,0,87.0,88,0,0,77,87,0,65,89,76,86,98,100.0,96,83,98,81,0,0,0,0,0,0,0,0,0,0,90,95.0,0,87,94,0.0,92,97,0,0,84,95,98,0,87,83,87,92,88.0,0,90,88,0,0,0,0.0,0,0,0,0,0,0,0,0,92,0,0,90,90,88
9a4ae317cdbb579ad68d59492a3d85d5,0,0,0,81.0,83,0,0,91,95,86,83,86,90,83,96,93.0,87,83,92,77,0,0,85,0,77,0,0,0,0,0,85,92.0,0,92,94,0.0,78,92,0,0,85,88,98,0,83,83,87,73,87.0,93,76,95,0,0,0,0.0,0,0,0,0,0,0,0,0,87,87,0,75,87,87
9aac35443989cffed0ed565681655ad6,70,87,83,80.0,84,89,64,70,76,81,69,88,76,86,86,85.0,87,79,83,84,0,0,83,84,67,60,83,80,80,79,70,0.0,83,83,81,0.0,67,69,0,76,82,70,70,0,92,87,87,91,80.0,73,72,78,79,84,0,84.0,76,63,73,70,76,60,0,0,87,84,79,0,82,64
9aaded7fe732323dd0c1a4669e83d640,60,92,70,85.0,0,73,79,0,0,0,0,74,94,0,0,79.0,83,91,92,0,74,78,0,91,89,60,77,72,87,83,76,0.0,80,92,71,0.0,66,0,70,87,82,78,79,85,87,83,87,77,62.0,86,75,76,89,66,85,87.0,88,88,79,76,75,60,87,73,87,80,76,83,65,61
9aadff3324b24748b0aa61936634e903,87,92,79,94.0,0,93,95,0,0,0,0,88,94,0,0,90.0,91,84,89,0,0,0,0,95,98,0,92,95,94,98,90,0.0,82,0,89,94.0,91,0,94,0,94,94,98,96,83,92,92,93,88.0,93,91,83,89,98,98,89.0,98,92,83,98,89,60,88,91,92,92,92,89,89,85
9b0589954b4343d71cd996470c8aa2fc,72,0,92,86.0,83,77,0,76,82,84,87,93,95,0,0,81.0,82,87,83,73,0,0,84,90,75,0,0,93,80,92,73,81.0,0,92,82,0.0,72,73,0,0,92,0,92,85,98,83,92,76,81.0,70,75,85,0,0,0,92.0,0,69,80,92,68,0,0,0,92,85,0,87,74,72
9b18f6eb0452b34a24d5bf0713a28834,70,92,98,89.0,85,94,0,73,88,83,79,84,87,0,0,95.0,87,83,98,80,0,0,82,94,87,60,78,87,97,92,77,98.0,87,83,82,0.0,83,84,0,92,88,0,98,85,98,83,92,70,87.0,95,73,68,86,89,0,94.0,85,90,88,92,81,60,97,0,87,96,92,0,70,81
9b1bbd8597c70fe6e4e0b91492558974,0,87,98,81.0,0,74,0,0,0,63,62,95,92,0,0,86.0,82,87,87,0,0,0,0,88,89,60,75,87,70,87,60,96.0,61,76,71,0.0,74,0,67,83,78,60,98,0,98,88,87,60,77.0,65,0,92,66,75,79,91.0,76,73,72,62,71,60,0,60,92,62,83,77,91,89
9b8b44df13ca748628dfa3d0f99c1d7c,0,0,0,82.0,0,0,0,84,0,0,91,81,83,0,0,0.0,0,92,0,76,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,98,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,96,96
9b95ce15e63b79df2bb51148d805c4e9,0,92,98,88.0,87,0,0,88,88,87,87,77,87,87,95,95.0,90,87,92,83,0,0,0,73,0,60,65,92,82,92,90,96.0,82,98,96,0.0,91,97,0,92,89,0,83,0,79,81,92,93,93.0,85,76,91,83,93,94,92.0,64,82,90,87,91,60,96,0,92,96,92,0,93,92
9bea1428f5ca90af71dc589091ad724a,0,92,98,85.0,0,98,71,0,0,75,81,71,94,0,0,97.0,94,87,87,0,0,0,0,92,91,60,84,88,97,98,87,0.0,84,96,86,97.0,88,0,94,79,80,90,98,93,87,92,92,88,92.0,97,0,90,85,79,0,93.0,92,95,100,92,90,60,94,84,92,94,83,84,95,93
9beacb73264e5efcf58af46beabb0bbc,0,0,87,78.0,75,0,0,85,91,72,82,93,84,76,98,0.0,0,92,92,79,0,0,70,63,84,0,21,85,76,30,52,80.0,2,30,68,0.0,72,85,0,0,83,0,66,0,62,70,92,63,74.0,66,21,81,0,0,0,89.0,0,64,9,30,6,0,10,0,92,0,0,82,78,83
9bff00e597a95727095c6b311939a0fa,65,76,83,84.0,0,74,79,0,0,0,0,90,77,0,0,86.0,62,86,83,0,72,79,0,76,92,0,60,88,61,98,70,0.0,60,0,72,73.0,73,0,78,0,84,79,76,60,79,92,87,71,72.0,87,0,84,82,77,84,80.0,83,64,83,76,62,60,73,63,92,80,83,72,75,83
9c04f053ef46557464a29b50f583acf4,65,92,98,82.0,0,75,77,0,0,0,0,96,92,0,0,80.0,81,81,87,0,79,82,0,92,60,60,64,85,76,92,74,0.0,72,89,74,0.0,66,0,68,87,78,82,98,83,83,79,87,79,86.0,86,0,92,76,78,83,87.0,94,72,92,79,75,60,85,68,92,81,92,79,82,88
9c065e4e998a87fd1cdd443e3a7ca439,0,87,98,83.0,0,42,0,0,0,80,65,74,81,0,0,93.0,77,87,79,0,78,78,0,83,84,60,65,86,63,62,75,96.0,73,88,80,74.0,78,0,65,79,83,77,70,0,92,87,87,71,72.0,77,84,85,85,70,84,0.0,83,67,73,87,64,60,0,73,92,82,73,84,76,84
9c322dee2f6afee059a997e7b6634e2a,80,98,79,86.0,0,92,88,0,0,0,0,97,98,0,0,81.0,89,91,92,0,0,0,0,96,96,60,88,85,93,92,83,0.0,93,92,93,90.0,85,0,73,87,90,92,98,91,98,92,92,80,91.0,95,76,89,93,94,0,95.0,98,89,92,98,91,60,99,91,92,98,92,87,76,72
9c36fc6810c3abdeab22e05aeb77671c,0,0,92,84.0,80,70,0,73,69,73,60,86,94,83,84,79.0,76,92,83,84,0,0,77,92,83,0,80,85,66,87,61,78.0,81,83,70,0.0,64,74,0,0,83,0,92,0,92,79,87,65,76.0,80,68,81,74,0,76,92.0,0,70,73,87,73,0,84,0,92,0,0,74,76,74
9c475f09d950d5210f0e27eaed3ca21e,0,80,79,80.0,78,64,68,76,74,74,73,86,85,78,88,0.0,0,83,92,77,0,0,0,89,0,0,71,77,67,87,64,0.0,77,79,71,0.0,78,67,0,0,85,0,92,0,83,83,87,74,76.0,90,72,89,82,0,0,92.0,0,60,70,76,63,0,0,0,92,83,0,72,86,92
9ca59e626599638df1db383e5e2aa4a5,0,0,83,87.0,88,84,0,81,80,83,87,85,93,87,95,96.0,0,98,92,79,0,0,88,88,85,0,0,90,91,98,90,90.0,86,87,87,0.0,89,87,0,0,90,0,87,0,92,87,92,91,90.0,84,81,94,95,0,95,93.0,0,82,96,87,77,0,0,0,92,92,0,85,90,90
9cf89da987b0ad899196c4cae440dffe,78,83,70,80.0,0,53,65,0,0,0,0,84,68,0,0,60.0,67,87,87,0,68,71,0,97,75,0,60,89,62,92,74,0.0,71,0,61,67.0,62,0,81,0,81,68,79,71,76,79,83,76,72.0,66,0,66,87,87,63,81.0,76,60,87,83,71,60,64,74,92,64,79,73,61,60
9d0817260d9a79c8dbd5d5f68abd4e85,0,92,92,75.0,90,60,81,91,81,92,87,89,86,0,0,77.0,91,92,98,80,0,0,88,86,84,60,85,81,69,66,78,0.0,60,76,81,0.0,90,69,0,83,93,0,83,88,92,87,92,89,84.0,84,79,80,88,89,81,91.0,76,84,85,92,86,60,0,0,87,60,83,0,73,61
9d2ac031b3476efedb0807945c1e80a4,72,92,90,74.0,0,93,0,0,0,0,0,89,79,0,0,84.0,89,85,80,0,77,75,0,0,87,60,90,94,91,93,84,92.0,86,0,0,0.0,83,0,94,0,0,95,92,82,80,73,92,87,80.0,86,83,92,79,79,83,78.0,83,95,81,90,94,60,88,95,92,96,83,82,91,90
9d2c2255227c29ad3895aba759e2c3b1,0,0,0,85.0,84,0,0,78,79,80,78,90,84,86,96,95.0,91,87,87,82,0,0,86,0,89,0,0,0,0,0,77,93.0,0,76,91,0.0,82,93,0,0,88,90,92,0,92,83,87,75,89.0,82,83,89,0,0,0,91.0,0,0,0,0,0,0,0,0,87,87,0,88,67,77
9d3efa7dc723aaca94a2907eeb3a4f8d,65,92,70,83.0,0,0,64,0,0,0,0,94,91,0,0,89.0,89,89,92,0,0,0,0,93,78,60,70,76,65,98,77,0.0,72,83,82,91.0,88,0,68,79,84,80,70,87,83,79,87,89,88.0,92,72,89,79,62,92,85.0,88,65,79,76,77,60,85,60,87,83,79,80,86,89
9d5d57c1ccdfa7da66613a1456e7e031,80,92,83,90.0,0,60,89,0,0,0,0,88,94,0,0,81.0,79,85,90,0,83,76,0,82,77,0,81,80,83,92,79,0.0,60,0,87,100.0,90,0,89,0,88,93,92,88,92,79,87,96,78.0,85,0,66,84,70,0,84.0,92,60,60,92,86,60,81,85,87,94,87,90,84,86
9dedd165a14e10f16e4fe0ed0c25499f,70,90,79,86.0,0,91,90,0,0,0,0,82,96,0,0,94.0,94,87,92,0,70,74,0,94,92,60,81,70,87,98,94,0.0,86,87,82,93.0,90,0,89,83,90,91,98,92,92,92,92,89,90.0,90,81,87,89,76,0,92.0,85,94,92,87,79,60,94,84,92,94,87,88,82,83
9e3cb572b5e9068bfa36430346d16f8f,75,92,92,77.0,0,71,77,0,0,0,0,89,85,0,0,73.0,72,85,92,0,69,69,0,88,76,60,64,81,70,92,69,0.0,72,99,86,0.0,73,0,66,62,77,82,87,77,79,83,87,60,86.0,97,77,78,91,87,0,91.0,98,84,83,76,64,60,85,66,87,90,76,81,73,64
9e3ec20061bdac536f3ca21eb7146397,78,0,0,0.0,0,63,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,60,69,0,0,0,30,88.0,69,83,0,79.0,0,60,31,0,0,67,83,0,60,80,62,64,0.0,0,0,0,76,60,0,0.0,0,0,0,0,62,60,0,61,87,0,0,42,0,0
9e43eb1723f5aba514eda2d861e56b7d,65,92,92,84.0,0,82,82,0,0,0,0,83,94,0,0,93.0,88,80,98,0,80,83,0,94,0,60,74,87,92,92,78,83.0,82,83,81,0.0,76,0,71,87,88,84,98,76,98,87,87,82,89.0,86,70,87,85,81,92,87.0,88,82,92,79,79,60,88,78,92,92,87,81,0,0
9e538f3f4c50398fa5f6b5de15c8fc02,0,0,86,0.0,76,65,0,64,70,0,60,92,0,69,78,8.0,60,79,79,0,65,0,67,90,67,0,69,72,63,70,21,69.0,61,95,62,0.0,32,67,0,0,64,0,83,0,30,30,87,60,42.0,63,63,61,75,0,60,72.0,0,60,0,83,25,0,19,0,87,60,0,74,60,29
9eb3cd1c7f48d640f36798191d6af9ae,0,0,0,90.0,0,0,0,61,81,71,0,88,76,0,96,89.0,77,76,87,0,0,0,81,0,0,0,0,0,0,0,0,91.0,0,87,77,0.0,0,0,0,0,90,0,87,0,30,30,0,50,85.0,0,75,90,0,0,0,88.0,0,0,0,0,0,0,0,0,87,50,0,0,0,0
9ec19207afcbe0fd830ad0338d63f755,76,87,87,73.0,84,0,0,75,74,70,65,87,85,84,92,85.0,93,87,92,72,0,0,85,91,65,60,80,71,85,87,87,88.0,80,79,85,0.0,72,80,0,83,80,81,87,0,83,87,87,88,85.0,87,77,83,71,80,0,87.0,76,88,88,87,76,60,0,0,87,91,83,0,90,71
9f23942c60f06d6a2aa552d58c8c59d0,89,98,91,85.0,86,83,0,83,84,79,82,88,75,87,94,94.0,87,92,92,0,0,0,92,81,96,60,68,76,89,98,81,86.0,76,87,90,0.0,87,83,0,83,88,82,87,0,87,81,87,88,86.0,95,75,87,74,86,80,92.0,76,80,98,87,85,60,0,0,92,91,83,0,84,85
9f412ef8cda095b031bc01f3fe205fb0,0,0,0,81.0,0,0,0,80,65,0,0,75,86,0,0,96.0,0,87,0,0,0,0,85,0,94,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,82,0,0,0,0,0.0,95,0,96,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,91,83
9f70c7eca41078e6fad04cd9f6f5a927,0,87,87,77.0,88,0,0,86,90,87,75,86,80,80,91,0.0,0,87,92,75,0,0,72,78,94,60,60,76,61,30,65,89.0,67,0,63,0.0,77,60,0,0,81,60,87,0,98,83,92,74,67.0,90,65,85,77,61,0,77.0,61,60,60,87,60,60,0,0,87,60,66,0,79,81
9f808654d45284d69db4371e78061343,0,0,0,88.0,85,0,0,79,83,80,75,83,78,0,0,95.0,89,87,92,80,0,0,77,0,87,0,0,0,0,0,84,94.0,0,92,91,0.0,92,95,0,0,89,0,98,84,87,83,87,89,91.0,87,83,88,0,0,0,0.0,0,0,0,0,0,0,0,0,92,0,0,90,71,78
9f8625aefa376749e08b9d56cf85c78e,72,98,92,82.0,0,0,85,0,0,0,0,84,87,0,0,95.0,97,0,76,0,83,80,0,86,93,60,82,82,88,98,71,92.0,85,95,94,0.0,83,0,91,92,83,90,98,83,83,87,83,99,90.0,78,85,80,93,84,91,84.0,87,92,92,83,93,60,94,80,87,93,87,88,0,0
9fa93384e9557ab7d27ed3195c3e506b,60,87,80,68.0,0,78,0,0,0,0,0,78,86,0,0,80.0,78,83,84,0,67,74,0,0,66,60,69,93,80,90,64,74.0,73,0,0,0.0,72,0,79,0,0,73,79,71,80,70,83,64,64.0,83,78,91,78,70,77,71.0,83,63,85,87,78,60,80,74,87,82,76,77,72,92
9fc84f4c5ef0d5bf9352cd0362f9d22b,60,83,90,88.0,0,93,85,0,0,0,0,89,87,0,0,95.0,88,87,82,0,0,0,0,0,0,60,79,85,90,77,81,0.0,76,0,0,71.0,81,0,81,0,0,0,98,79,80,87,87,87,81.0,0,83,95,82,73,79,0.0,62,81,79,88,82,60,0,83,92,0,83,85,0,0
a089f1d4a1372846641516d0a979a7b1,68,98,92,81.0,0,76,60,0,0,0,0,99,92,0,0,62.0,88,88,92,0,74,75,0,88,60,60,61,70,71,92,67,0.0,71,83,60,0.0,60,0,78,79,78,71,92,73,79,79,87,81,63.0,89,72,83,85,76,78,89.0,98,64,70,76,77,60,88,67,87,70,92,81,80,69
