人工智能,优化方法基础,大学物理II-1,大学物理II-2,大学物理实验I-1,大学物理实验I-2,大学英语i,大学英语iii1,大学英语iii2,大学计算机iii,工程制图,形式语言与编译,操作系统原理i,操作系统设计专题实验,数字逻辑电路,数学建模ii,数据库系统,数据结构与程序设计专题实验,数据结构与算法i,数理逻辑,概率统计与随机过程,模拟电子技术,模拟电子技术基础,汇编语言,电子技术实验1,电子技术实验2,电路,离散数学a,程序设计基础,算法分析与设计,线性代数与解析几何,编译器设计专题实验,计算机图形学,计算机科学技术导论,计算机系统综合设计实验,计算机组成,计算机组成与结构专题实验,计算机网络专题实验,计算机网络原理,软件定义网络,软件工程,面向对象程序设计,高等数学I-1,高等数学I-2
95,94,73.0,84,,,,,,,,88,95,98,91,94.0,60,98,91,94.0,94,,97,93,98,87,99,88.0,60,83,87,97,,91.0,92,90,92,87,93,94,68,60,,
90,93,93.0,95,88,92,,77,84,,86,83,87,98,87,,79,98,86,,88,,92,93,98,87,95,90.0,92,80,94,96,89,90.0,90,92,92,83,84,92,80,97,88,91
,,97.0,,98,,,,,85,87,,,,,,,,,,,,,,,,,,90,,93,,,94.0,,,,,,,,,90,82
,,93.0,,92,,,,,76,81,,,,,,,,,,,,,,,,,,88,,85,,,91.0,,,,,,,,,90,87
94,,92.0,89,98,98,,,,81,79,73,83,92,80,96.0,83,87,84,,84,90,,,92,79,92,83.0,88,84,95,85,85,92.0,76,76,98,92,74,97,,90,81,75
,,98.0,95,98,98,,,,94,91,,,,85,90.0,,95,99,,93,87,,,92,87,89,95.0,90,82,98,,,,,,,,,,,93,80,90
,,74.0,,87,,,,,79,67,,,,,,,,,,,,,,,,,,70,,79,,,93.0,,,,,,,,,74,84
,,93.0,89,83,87,,,,82,82,,,,76,88.0,,98,72,,80,88,,,87,79,79,83.0,63,81,85,,,,,,,,,,,89,79,76
71,69,86.0,93,89,87,,,,,91,78,70,92,84,,72,83,82,83.0,70,,62,87,87,87,91,83.0,97,,86,89,87,82.0,90,77,83,76,76,87,77,90,73,81
,,92.0,94,92,92,85,,,88,90,95,91,92,95,79.0,87,92,83,,91,97,,,92,98,90,92.0,85,92,93,84,,95.0,,92,95,87,88,90,,94,83,85
,95,98.0,96,98,98,,,,95,,,86,87,88,,,83,83,,93,97,,,87,92,90,94.0,100,84,97,,93,94.0,,75,92,,84,,,95,94,99
,,90.0,,92,,,,,86,92,,,,,,,,,,,,,,,,,,80,,84,,,90.0,,,,,,,,,80,82
90,,94.0,90,83,92,,76,77,,94,77,80,98,92,100.0,80,95,84,90.0,88,,97,85,98,92,90,87.0,95,95,85,88,,,92,85,100,92,88,91,75,95,91,92
,,92.0,93,98,92,77,,,,,,,,80,90.0,,85,86,,73,95,,,87,87,89,92.0,100,86,83,,,,,,,,,,,92,72,82
71,81,,,83,87,87,,,77,70,80,83,92,68,,67,87,71,,69,74,,70,79,87,80,73.0,72,69,89,82,,93.0,,62,60,83,62,77,,,82,72
87,,82.0,78,92,98,77,,,92,80,82,89,87,83,94.0,92,83,87,,75,86,,,87,79,66,86.0,82,90,83,83,,91.0,,85,72,87,88,,,92,75,87
87,,,84,,92,,81,86,,75,67,92,98,85,98.0,79,91,81,,79,,92,79,87,92,89,88.0,66,,,78,97,,98,84,100,98,88,92,81,92,,
72,,88.0,85,92,92,,,,,95,72,94,73,76,99.0,77,92,81,86.0,74,,96,69,98,92,74,89.0,96,,,67,94,,92,67,93,79,84,79,65,81,63,70
,,94.0,92,92,92,84,,,93,94,,,,81,91.0,,87,95,,90,96,,,92,87,84,93.0,100,,92,,,,,,,,,,,,68,77
,,96.0,92,83,83,,81,84,,61,87,92,92,92,100.0,86,88,91,98.0,93,,97,89,92,87,94,96.0,96,94,91,88,99,94.0,87,98,95,87,88,85,85,94,91,94
87,90,95.0,96,88,98,,81,87,,89,87,95,98,91,,91,95,88,94.0,94,,90,98,92,87,98,87.0,91,90,78,94,,92.0,98,97,98,92,98,,82,98,85,93
,,84.0,,98,,75,,,66,90,,,,,,,,,,,,,,,,,,76,,85,,,,,,,,,,,,94,84
,,91.0,88,87,92,,,,,,,,,75,88.0,,98,93,,83,86,,,87,87,66,82.0,,84,85,,,,,,,,,,,88,78,83
95,,95.0,96,92,98,71,,,,,74,82,92,85,92.0,83,79,89,,82,88,,,92,92,95,89.0,82,74,85,95,89,90.0,76,90,98,98,94,99,,90,91,98
,,,,92,,,,,79,84,,,,,,,,,,,,,,,,,,78,,86,,,,,,,,,,,,87,80
84,86,77.0,73,81,88,,71,67,,65,64,79,92,70,,76,,78,83.0,77,,71,82,76,79,79,68.0,73,,79,91,,81.0,83,74,79,79,73,62,75,90,67,74
,,86.0,,87,,,,,79,84,,,,,,,,,,,,,,,,,,97,,89,,,91.0,,,,,,,,,85,74
,,78.0,,87,,77,,,79,84,,,,,,,,,,,,,,,,,,83,,82,,,,,,,,,,,,68,72
81,90,70.0,73,81,86,,79,73,,85,77,92,98,79,,73,,77,87.0,74,,80,60,87,92,88,74.0,85,89,70,85,,79.0,83,92,98,98,81,81,84,87,61,78
76,75,73.0,71,73,81,,70,63,,67,61,75,92,72,,69,,65,71.0,87,,83,80,83,79,74,75.0,87,,85,81,74,83.0,83,73,83,92,62,84,68,90,90,84
91,,,,92,92,83,,,84,86,74,87,98,79,89.0,80,87,76,,86,87,,92,87,79,74,77.0,94,82,88,76,91,95.0,,84,78,70,87,,,83,78,73
,,93.0,93,87,98,74,,,79,85,,,,86,90.0,,98,94,,95,95,,,87,92,86,87.0,90,87,80,,,,,,,,,,,94,83,91
97,94,96.0,97,87,89,,85,86,,99,86,99,100,86,,84,,,93.0,94,,97,97,80,92,94,88.0,92,96,95,77,85,90.0,92,82,97,90,87,,95,88,91,97
80,,89.0,86,92,92,78,,,76,63,85,92,98,80,96.0,86,92,91,,83,91,,,92,87,90,86.0,93,84,86,91,,94.0,76,95,98,98,93,92,,91,84,84
95,,92.0,94,87,87,,84,89,,94,87,94,98,94,100.0,90,96,89,96.0,93,,96,93,87,98,94,89.0,94,96,,87,,,87,92,100,92,88,99,87,99,91,88
63,,67.0,60,81,84,,75,74,,73,63,73,92,60,85.0,68,,69,80.0,64,,66,79,87,79,61,62.0,69,76,68,80,,71.0,79,74,83,87,65,69,69,77,65,68
,,96.0,96,87,98,77,,,91,84,,,,89,92.0,,92,96,,91,95,,,87,87,89,97.0,99,88,99,,,,,,,,,,,90,93,92
,,98.0,,98,,83,,,89,92,,,,,,,,,,,,,,,,,,91,,96,,,93.0,,,,,,,,,80,86
92,94,92.0,96,83,82,,78,82,,77,96,84,92,82,,79,,,,92,,95,88,80,87,93,94.0,92,91,98,86,81,77.0,98,97,88,86,94,,87,99,98,98
85,,95.0,87,87,92,,81,77,,,78,85,92,88,97.0,84,87,94,,85,,86,80,79,87,80,88.0,100,95,,91,81,,87,87,100,87,89,83,85,94,,
90,92,62.0,71,80,90,,84,84,,87,76,82,98,81,,81,,78,89.0,85,,72,90,92,92,81,83.0,79,89,84,77,98,88.0,98,84,83,98,86,88,86,80,74,80
85,,94.0,86,83,87,,80,87,,89,80,87,87,83,99.0,72,92,84,93.0,91,,89,91,87,92,91,94.0,98,93,,68,83,,76,87,100,83,70,,70,,92,79
72,,73.0,72,87,87,77,,,93,77,51,71,76,60,84.0,72,81,64,,62,60,,,87,83,69,73.0,94,70,86,80,,90.0,,60,75,83,70,74,,70,86,77
,,94.0,,87,,,,,69,,,,,,,,,,,,,,,,,,,80,,99,,,90.0,,,,,,,,,93,89
95,,90.0,90,87,92,,74,85,,95,82,82,98,96,98.0,86,88,90,97.0,81,,100,93,92,92,86,91.0,93,91,,77,,91.0,83,89,95,92,83,90,92,90,80,95
,,83.0,85,81,88,,85,81,,93,63,81,92,65,88.0,70,,81,76.0,90,,77,86,92,76,84,75.0,89,88,86,85,,92.0,76,79,79,83,85,79,77,,84,91
84,,90.0,84,83,92,83,,,89,96,83,72,92,82,85.0,68,83,85,,74,94,,,79,81,81,85.0,94,84,75,82,,79.0,76,77,88,79,87,94,,95,67,72
88,89,86.0,88,84,86,,75,73,,72,81,80,95,76,,68,,,81.0,82,,84,83,80,76,83,91.0,92,88,91,80,79,72.0,83,81,90,91,74,89,80,91,85,83
88,81,62.0,60,80,85,,78,87,,74,64,85,92,67,,69,,74,77.0,80,,72,85,87,92,68,69.0,82,79,69,82,89,85.0,98,72,83,92,84,77,78,71,44,62
90,,97.0,95,98,92,70,,,,,83,93,92,89,91.0,90,83,89,,87,96,,,98,83,92,94.0,100,85,92,82,94,95.0,,83,72,92,84,,,96,90,87
,,94.0,,83,,74,,,76,90,,,,,,,,,,,,,,,,,,94,,90,,,,,,,,,,,,91,75
80,,98.0,90,92,98,76,,,97,95,86,80,92,74,86.0,88,83,90,,84,81,,,87,79,90,97.0,100,85,91,90,93,93.0,,82,81,87,79,,,90,88,87
85,84,93.0,93,88,98,,78,83,,73,79,88,98,92,,87,98,87,90.0,88,,93,90,87,92,86,90.0,92,84,89,94,,98.0,98,89,98,83,80,94,73,90,93,91
91,89,81.0,84,89,88,,78,74,,87,74,86,92,83,,80,,90,97.0,90,,87,90,92,87,95,86.0,91,83,90,82,,87.0,98,89,83,92,80,73,76,90,87,69
88,,,,92,83,69,,,90,94,86,85,92,77,88.0,87,83,84,,81,93,,91,87,87,70,80.0,95,75,76,88,88,91.0,,80,90,87,87,,,91,76,76
65,67,62.0,66,77,84,,84,86,,72,64,78,92,63,,77,,72,76.0,62,,65,69,87,92,62,69.0,95,84,63,80,,85.0,92,73,83,98,71,69,78,76,65,66
92,,89.0,97,88,87,,,,,91,87,92,97,91,100.0,86,,,,97,,99,85,80,98,93,95.0,93,86,98,96,82,95.0,92,85,90,90,82,90,91,95,95,96
,,97.0,96,98,92,,,,87,86,,91,98,90,95.0,91,98,90,,97,96,,,87,79,99,93.0,86,91,87,93,93,92.0,,87,94,87,85,,,95,91,91
,,60.0,68,78,83,,82,80,60,65,64,61,70,67,73.0,62,44,69,,40,60,,,44,,42,60.0,70,67,60,78,,86.0,44,37,24,44,58,,54,73,69,54
76,,,,92,87,,82,83,,65,63,66,83,83,96.0,74,92,75,,64,,71,64,98,87,85,60.0,62,,72,65,79,89.0,92,67,95,83,62,,61,73,80,70
86,,94.0,93,98,92,,78,83,,,84,85,98,90,100.0,83,92,87,92.0,84,,93,88,92,92,89,76.0,97,,,80,97,,92,88,95,92,89,94,88,94,,
,,95.0,97,92,92,,,,92,76,,,,89,,,92,100,,91,96,,,92,83,85,94.0,98,85,95,,,,,,,,,,,93,86,74
,,89.0,84,87,92,,,,,85,63,66,83,87,94.0,61,96,77,82.0,67,,64,68,98,83,72,80.0,87,79,85,76,,86.0,87,64,95,83,68,65,62,80,77,75
95,92,89.0,94,80,88,,80,,,91,86,96,94,87,,85,,,92.0,86,,98,,80,83,91,87.0,85,91,93,83,,92.0,92,88,82,87,90,91,92,96,79,93
,,88.0,,92,87,,,,94,94,66,72,92,84,65.0,73,83,82,,70,82,,88,87,70,84,92.0,83,80,89,84,83,90.0,,70,70,87,68,,,85,89,82
,,96.0,98,92,98,81,,,94,94,90,84,98,84,90.0,85,83,87,,89,93,,,92,83,93,94.0,97,85,88,82,,96.0,,88,81,92,89,,,94,84,83
69,78,87.0,79,86,83,,76,72,,76,70,70,75,67,,75,,,73.0,81,,80,72,80,83,72,91.0,85,,99,71,67,87.0,83,63,68,87,61,78,65,89,92,97
,,,,87,87,82,,,68,84,,,,52,87.0,,87,57,,56,33,,,87,79,50,60.0,80,,90,,,,,,,,,,,61,76,70
,,70.0,,92,,73,,,70,75,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,71,52
,,62.0,,92,,63,,,77,66,,,,,,,,,,,,,,,,,,60,,78,,,88.0,,,,,,,,,60,63
60,81,98.0,94,85,89,,81,83,,92,77,87,98,88,,60,,94,97.0,90,,82,88,83,92,99,85.0,99,,92,90,,88.0,92,60,60,98,81,96,86,95,96,92
,,93.0,,83,,,,,,,,,,,,,,,,,,,,,,,,,,94,,,,,,,,,,,,,
76,82,66.0,67,85,90,,76,79,,67,60,82,93,65,,71,,,80.0,78,,65,78,80,83,77,82.0,87,,83,85,80,79.0,70,72,89,87,84,78,83,86,90,95
85,93,86.0,77,89,85,,72,80,,81,84,86,86,70,,74,,,74.0,79,,86,92,80,83,72,82.0,91,86,92,70,72,77.0,83,80,85,87,84,72,86,94,83,91
,,91.0,94,98,92,,,,90,83,95,93,98,83,86.0,88,92,86,,89,86,,,92,76,92,90.0,79,72,71,87,98,95.0,,91,81,92,92,,,93,75,77
,,87.0,,87,,68,,,74,80,,,,,,,,,,,,,,,,,,64,,84,,,83.0,,,,,,,,,78,66
,,99.0,,92,,85,,,82,97,,,,,,,,,,,,,,,,,,100,,82,,,,,,,,,,,,82,91
70,75,71.0,62,87,92,,70,73,,60,60,72,92,69,,80,76,65,65.0,61,,85,73,92,83,62,72.0,84,65,62,81,,86.0,90,76,70,83,71,84,62,60,77,62
,,95.0,,87,,,,,78,,,,,,,,,,,,,,,,,,,69,,86,,,,,,,,,,,,94,77
,,87.0,74,98,92,81,,,85,73,,,,78,85.0,,92,71,,65,73,,,87,83,58,77.0,83,76,88,,,90.0,,,,,,,,80,69,74
,,98.0,93,87,98,,,,89,75,82,92,98,88,95.0,90,83,85,,84,91,,,92,85,95,86.0,96,88,92,93,93,95.0,76,84,98,98,86,99,,95,95,90
,,91.0,,87,,,,,84,92,,,,,,,,,,,,,,,,,,99,,99,,,,,,,,,,,,93,91
,,60.0,74,82,85,,67,72,,60,61,74,87,64,70.0,60,,,61.0,67,,74,67,80,73,61,72.0,81,68,79,80,75,63.0,83,63,78,85,63,77,60,72,71,62
,,,,87,,,,,78,94,,,,,,,,,,,,,,,,,,87,,83,,,91.0,,,,,,,,,91,77
94,95,93.0,96,90,92,,86,86,,86,88,90,98,91,,92,100,87,97.0,94,,80,95,92,92,82,94.0,87,81,92,86,,94.0,98,97,98,87,94,94,89,87,86,82
60,,94.0,94,85,83,,74,83,,91,95,93,98,90,60.0,90,100,90,,91,,87,91,79,83,90,99.0,99,,90,90,,87.0,98,94,98,79,89,,88,97,87,90
90,94,94.0,92,86,87,,82,80,,84,83,94,98,88,,88,98,91,91.0,82,,84,93,92,79,96,85.0,87,80,89,88,,89.0,90,85,92,79,87,91,89,93,84,88
,,90.0,87,83,83,85,,,77,79,,,,,83.0,,85,82,,82,89,,,87,83,82,80.0,85,90,84,,,92.0,,,,,,,,78,67,76
46,,87.0,72,81,79,,72,76,,87,71,71,70,62,83.0,68,98,69,82.0,71,,71,82,92,79,76,80.0,93,71,91,85,64,90.0,81,74,79,76,75,84,71,81,74,79
,,88.0,,92,,83,,,82,86,,,,,,,,,,,,,,,,,,86,,92,,,92.0,,,,,,,,,83,71
76,,94.0,85,87,79,,69,64,,98,81,87,92,88,100.0,82,96,84,93.0,86,,91,87,92,92,84,92.0,93,89,97,79,85,87.0,92,88,95,92,83,85,69,91,87,80
,,64.0,42,76,83,,,,,,,,30,28,,,,60,,17,26,,,62,,10,61.0,,34,80,,,63.0,,,30,30,,10,,,,
,,,75,,,,,,,,,80,,78,,73,,,,,,76,91,,,67,,,,,,,,,,,,76,,78,,,
93,74,82.0,85,83,92,,75,85,,72,60,88,83,80,97.0,73,76,71,78.0,71,,94,66,98,92,72,76.0,89,80,82,87,,,87,76,97,83,78,85,87,92,83,76
89,,71.0,85,85,92,,72,76,,64,64,89,92,82,82.0,72,93,79,83.0,67,,74,74,83,87,81,80.0,81,,66,76,92,87.0,92,90,79,76,87,90,80,81,63,67
,,100.0,96,98,98,75,,,92,92,,,,82,94.0,,87,94,,93,92,,,92,87,74,80.0,89,80,85,,,,,,,,,,,92,72,84
87,,90.0,88,83,83,,75,78,,71,80,74,92,83,96.0,74,87,76,87.0,71,,82,,87,87,77,74.0,76,,84,75,83,87.0,87,63,95,76,86,80,71,89,85,78
,,,,98,,,,,82,90,,,,,,,,,,,,,,,,,,77,,96,,,91.0,,,,,,,,,89,87
,,97.0,95,83,87,,,,,,,,,91,93.0,,92,98,,89,94,,,87,87,93,96.0,96,91,95,,,,,,,,,,,94,87,89
63,71,91.0,84,87,83,79,,,84,86,81,78,98,83,,81,87,73,,75,75,,,83,79,88,73.0,77,73,79,78,87,82.0,,78,83,87,80,,,,77,75
,,91.0,92,87,79,83,,,93,90,,,,80,94.0,,83,97,,89,,,,98,92,83,88.0,60,90,91,,,93.0,,,,,,,,90,81,78
82,,79.0,78,83,87,,74,80,,90,79,78,87,90,95.0,82,95,88,,81,,93,85,87,92,87,84.0,87,80,89,71,,,87,76,83,83,83,75,61,96,80,84
,72,85.0,80,85,76,,76,74,,86,60,62,73,65,,71,79,73,,64,,77,60,87,79,66,73.0,84,73,83,80,77,80.0,85,69,62,73,60,,66,89,61,75
83,,,,83,92,82,,,,,,88,87,67,72.0,86,87,77,,85,82,,,87,79,87,82.0,76,65,84,84,88,81.0,,76,73,87,79,,,87,87,88
87,,87.0,86,94,92,,85,88,,90,81,82,98,86,88.0,79,79,81,93.0,81,,80,82,98,79,87,69.0,86,75,92,91,98,93.0,98,81,83,76,91,94,86,93,88,92
81,,83.0,92,83,87,,,,,65,82,80,87,91,93.0,80,95,82,89.0,88,,88,84,98,79,86,90.0,93,,93,76,,,87,81,95,87,80,89,76,94,86,80
,,100.0,96,92,92,86,,,90,87,,,,89,98.0,,92,96,,92,98,,,92,87,97,94.0,96,90,98,,,,,,,,,,,97,95,90
,,97.0,97,83,79,85,,,95,92,,,,92,95.0,,98,95,,97,89,,,92,87,92,94.0,99,87,100,,,95.0,,,,,,,,93,94,94
91,,95.0,87,98,92,79,,,,,79,91,98,84,90.0,86,83,91,,78,84,,83,92,76,94,86.0,95,76,79,85,87,92.0,76,86,94,92,95,91,,,78,84
,90,94.0,93,92,98,76,,,82,83,84,88,98,86,,86,83,79,,72,84,,,87,83,92,95.0,95,78,83,77,,94.0,,82,81,92,83,86,73,92,80,90
77,,77.0,64,79,84,,83,78,,68,62,82,79,60,83.0,60,,,,62,,71,62,70,76,63,62.0,81,,82,65,71,67.0,62,61,62,85,60,76,69,77,65,78
56,,98.0,86,87,87,,74,80,,66,63,68,92,73,90.0,74,92,86,82.0,76,,75,72,92,92,92,79.0,79,89,85,78,,,87,72,95,87,73,76,64,92,77,80
,,56.0,,86,90,75,,,76,80,,,44,55,,,86,81,,51,,,,90,70,,70.0,82,69,68,,,,28,,26,,,,,86,39,
86,90,82.0,76,84,85,,73,75,,87,76,75,87,73,,79,,,,80,,90,82,80,76,87,69.0,95,80,86,81,64,71.0,83,66,80,90,75,83,77,90,80,88
,,81.0,,87,,73,,,67,80,,,,,,,,,,,,,,,,,,62,,77,,,,,,,,,,,,71,73
81,72,73.0,63,82,92,,75,74,,85,76,76,83,69,,76,79,73,,67,,63,79,83,83,63,76.0,86,77,70,84,87,85.0,88,82,70,79,77,85,75,81,70,64
,,92.0,88,92,92,77,,,90,91,83,89,98,85,80.0,86,92,89,,78,94,,82,87,92,89,82.0,76,83,77,84,94,94.0,,82,85,87,80,81,,95,70,77
87,88,83.0,86,83,85,,76,76,,,78,90,98,81,,76,,77,95.0,82,,78,91,79,92,74,60.0,,88,81,78,90,92.0,92,90,83,92,81,73,92,,,
75,,,,98,87,76,,,86,92,83,92,98,84,94.0,86,98,96,,87,94,,,98,76,94,94.0,95,84,87,89,95,92.0,76,92,83,92,97,98,,,85,82
95,82,96.0,91,92,92,82,,,87,87,75,97,98,91,,90,87,95,,99,95,,95,98,90,100,95.0,95,85,87,98,92,95.0,76,92,98,92,92,,,93,92,91
71,,80.0,81,78,84,,78,78,,84,65,80,92,71,86.0,70,,90,80.0,90,,73,87,87,87,93,63.0,92,83,72,85,90,81.0,92,73,98,87,75,81,74,95,76,80
88,,86.0,83,87,76,,81,81,,84,76,77,87,84,91.0,81,83,76,,66,,80,79,92,92,62,79.0,95,,,66,86,87.0,92,71,95,87,67,79,80,94,84,64
,,95.0,96,92,83,80,,,90,86,,,,88,97.0,,87,92,,93,93,,,92,83,94,92.0,97,93,98,,,,,,,,,,,88,89,95
98,,89.0,93,87,92,80,,,91,80,94,86,98,89,93.0,90,83,86,,98,96,,,87,87,91,94.0,81,83,98,96,,94.0,,83,96,92,87,,,96,91,95
83,,87.0,81,84,87,,75,79,,68,83,88,79,83,90.0,80,98,80,85.0,81,,78,90,83,83,93,91.0,94,77,89,89,88,84.0,85,87,70,76,85,88,78,92,86,89
96,,95.0,100,87,87,82,,,85,93,,92,98,90,97.0,89,87,88,,92,95,,,92,87,88,92.0,85,79,80,82,,94.0,,88,81,87,89,,,92,86,86
,,87.0,93,87,87,76,,,72,81,,,,85,92.0,,92,99,,94,100,,,87,87,90,93.0,65,90,96,,,90.0,,,,,,,,,80,73
,,90.0,97,87,84,,83,88,,98,82,98,98,86,98.0,75,,,86.0,87,,93,92,90,83,81,85.0,94,,81,80,85,98.0,70,91,90,93,87,93,93,93,88,96
,,85.0,89,98,92,78,,,79,92,,,,78,91.0,,95,98,,87,96,,,92,98,90,83.0,72,89,94,,,,,,,,,,,92,82,81
88,,88.0,92,83,87,77,,,75,90,89,85,98,94,87.0,87,83,76,,87,90,,92,98,92,94,86.0,73,77,86,89,,92.0,,85,93,92,83,,,89,86,79
86,92,64.0,78,83,85,,77,75,,67,75,83,98,83,,81,,82,,77,,82,83,92,83,87,69.0,72,79,80,85,,80.0,79,78,83,92,71,75,78,75,65,78
77,,91.0,78,79,87,,78,79,,87,68,75,83,80,95.0,80,76,75,87.0,78,,86,77,79,87,82,90.0,92,,92,72,80,,83,67,95,76,78,77,63,90,82,75
,80,84.0,78,92,92,,,,92,90,95,92,98,91,,83,98,92,,90,95,,94,92,92,65,79.0,92,83,87,83,,92.0,,89,92,87,93,,65,96,75,72
79,,74.0,89,85,84,,82,80,,77,72,75,89,70,86.0,66,,,,71,,93,83,80,87,90,82.0,85,,87,71,69,88.0,83,69,72,85,70,82,74,86,77,76
78,81,,,87,87,74,,,74,93,68,87,92,79,,76,87,93,,77,93,,,87,79,97,78.0,97,86,81,81,83,86.0,76,74,88,83,78,87,,,77,90
,,92.0,,92,,77,,,66,85,,,,,,,,,,,,,,,,,,92,,60,,,79.0,,,,,,,,,71,77
95,88,80.0,87,85,77,,73,75,,80,82,82,92,79,,82,,,86.0,86,,93,81,80,76,87,60.0,83,87,93,79,,84.0,83,82,72,89,81,89,84,82,90,84
,89,80.0,94,84,77,,86,88,,80,85,94,92,76,,78,,,90.0,93,,95,87,90,79,82,66.0,89,86,85,82,92,76.0,70,88,70,87,91,85,89,94,84,84
76,,71.0,77,87,87,78,,,92,82,55,68,87,63,70.0,73,87,80,,51,60,,,87,62,62,66.0,64,74,90,80,74,89.0,,63,87,87,78,91,,74,83,78
69,88,74.0,80,82,87,,68,72,,79,77,75,83,88,,83,83,85,86.0,76,,78,91,92,83,76,72.0,61,77,60,81,93,86.0,85,79,70,79,69,88,82,89,68,76
,,94.0,,98,,,,,74,84,,,,,,,,,,,,,,,,,,78,,97,,,,,,,,,,,,93,85
,,96.0,97,92,92,,,,88,92,,,,80,91.0,,98,99,,92,89,,83,87,87,90,90.0,84,92,93,,,94.0,,,,,,,,,79,82
,,87.0,82,92,87,,,,74,76,,,,46,86.0,,83,66,,61,33,,,76,70,63,68.0,79,55,95,,,,,,,,,,,19,83,87
67,,82.0,80,77,70,,70,75,,73,77,76,75,65,74.0,68,,,,82,,85,76,80,76,84,71.0,90,81,85,70,,73.0,83,69,69,83,63,1,60,88,91,85
,95,95.0,95,87,87,,85,84,,75,80,92,98,87,,81,92,83,,91,,95,85,98,83,96,86.0,100,93,91,86,,,98,83,100,92,86,89,86,85,96,95
92,86,95.0,93,83,87,,71,76,,88,85,85,92,90,,83,95,86,88.0,78,,91,88,98,92,76,89.0,86,94,,90,86,,98,90,95,92,87,86,84,92,83,82
,,,,92,79,74,,,77,85,79,67,98,85,77.0,74,98,76,,73,81,,,87,87,87,85.0,86,72,80,94,89,94.0,,73,80,87,61,,,89,82,77
95,,93.0,98,92,92,,,,84,87,80,90,98,,93.0,87,,,,93,,96,,98,98,91,,90,92,98,94,93,96.0,76,87,98,92,92,,,,92,97
,88,88.0,81,87,87,69,,,65,76,80,79,92,76,,83,76,76,,80,85,,,79,79,85,78.0,72,73,83,86,,91.0,,85,92,73,76,,,80,80,87
,,94.0,,87,,82,,,73,94,,,,,,,,,,,,,,,,,,94,,89,,,84.0,,,,,,,,,83,94
,81,,,83,83,,71,77,,71,81,83,92,84,,85,87,87,86.0,82,,74,80,92,87,87,90.0,86,93,,85,91,,73,76,95,70,81,,71,87,85,83
89,95,89.0,92,84,84,,,,,90,81,94,92,72,,90,,,90.0,81,,85,87,90,83,90,82.0,84,83,93,82,71,97.0,70,80,75,95,83,75,78,89,72,73
94,,75.0,76,76,79,,75,71,,83,76,89,86,73,77.0,74,,,,83,,96,84,70,76,74,89.0,79,91,92,82,79,82.0,83,86,80,87,86,87,86,87,84,90
79,,92.0,89,87,92,,83,85,,88,67,76,92,70,98.0,78,87,76,84.0,74,,79,74,98,92,77,75.0,82,,81,73,89,96.0,98,70,95,79,78,82,84,90,76,72
94,,87.0,89,83,82,,86,71,,83,85,96,97,89,86.0,77,,,89.0,88,,82,94,90,98,77,69.0,86,90,72,85,80,85.0,70,86,80,93,85,91,83,83,72,80
,90,77.0,80,84,84,,69,71,,92,66,73,90,78,,78,,,,86,,85,84,80,87,82,68.5,81,83,80,80,79,66.0,70,84,93,85,77,,60,84,80,82
93,91,96.0,97,91,98,,85,89,,89,88,96,92,95,,85,91,82,99.0,93,,92,98,92,79,96,88.0,90,,91,76,98,92.0,98,94,98,76,93,94,89,95,89,90
,,92.0,,87,,78,,,90,86,,,,,,,,,,,,,,,,,,97,,92,,,,,,,,,,,,91,96
,,86.0,82,90,94,81,,,70,68,,,,82,91.0,,90,93,,76,86,,88,90,78,82,85.0,81,88,81,,,90.0,,,,,,,,91,70,71
,,85.0,,87,,68,,,76,76,,,,,,,,,,,,,,,,,,81,,84,,,92.0,,,,,,,,,82,79
,,96.0,95,83,87,80,,,70,87,,,,83,,,92,98,,95,95,,86,87,87,93,92.0,95,87,95,,,,,,,,,,,88,83,88
,,85.0,,92,,86,,,82,72,,,,,,,,,,,,,,,,,,81,,90,,,,,,,,,,,,85,83
,,87.0,85,87,92,,,,95,90,,,,87,90.0,,92,90,,84,96,,,87,87,98,91.0,82,87,90,,,92.0,,,,,,,,91,87,82
91,,,,92,98,80,,,,,82,86,98,86,86.0,87,98,90,,92,86,,,87,92,86,93.0,100,89,94,81,,94.0,,82,87,87,80,87,,97,87,92
,,91.0,78,92,87,71,,,87,85,,,,78,90.0,,92,89,,88,88,,,87,87,65,87.0,89,81,90,,,91.0,,,,,,,,85,82,82
,,93.0,,87,,82,,,87,94,,,,,,,,,,,,,,,,,,92,,95,,,,,,,,,,,,77,75
79,66,88.0,65,87,92,,74,84,,77,71,79,92,70,,69,92,88,82.0,60,,60,80,92,87,90,79.0,82,77,80,83,76,89.0,90,86,92,76,77,88,74,90,68,75
,,87.0,79,83,79,,,,88,80,,,,68,90.0,,87,79,,82,84,,,76,73,75,76.0,99,89,86,,,,,,,,,,,72,82,71
,,,88,,,,,,,,,,,77,,,,95,,,,82,79,,,83,,,,,,,,,,,,,,,,,
82,68,81.0,86,76,92,,75,78,,84,72,87,98,76,,68,87,78,,84,,75,87,79,87,79,84.0,90,71,83,92,80,85.0,90,76,70,79,72,91,74,94,82,87
75,62,87.0,87,87,79,,75,78,,90,80,85,98,74,,86,92,88,,82,,86,92,87,83,79,95.0,98,83,80,86,82,90.0,88,83,92,79,88,89,80,99,79,83
